IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_TAGS;IP_PROP7;IP_PROP1;IP_PROP2;IP_PROP3;IP_PROP13;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP27;IP_PROP28;IC_GROUP0;IC_GROUP1;IC_GROUP2
10950;Перчатки мужские;10950;Y;;;/upload/iblock/f89/f89d933b292480becc1c71097008bf68.JPG;;text;/upload/iblock/9ed/9ed78d8f235de4230f07bc9ddba5c552.JPG;;text;;;;57872000;974;2690.0000;1880.0000;;;;Перчатки мужские Eleganzza (Модель:57872000) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:57872000) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10951;Перчатки мужские;10951;Y;;;/upload/iblock/db7/db78f043d078b6e0cdb34f8e677152d7.JPG;;text;/upload/iblock/5f3/5f3f1b00e1a95ec829bae0135e1ab632.JPG;;text;;;;57874000;974;2390.0000;1670.0000;;;;Перчатки мужские Eleganzza (Модель:57874000) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:57874000) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10952;Перчатки мужские;10952;Y;;;/upload/iblock/31a/31ac2ad242749b7e83ad34041a7f05d2.JPG;;text;/upload/iblock/9b7/9b71cd267eef917b39905b3d18b7ad56.JPG;;text;;;;2561200;974;2390.0000;1670.0000;;;;Перчатки мужские Eleganzza (Модель:2561200) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:2561200) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10953;Перчатки мужские;10953;Y;;;/upload/iblock/b85/b854dfd758ce29d3451e95dd3f764aab.JPG;;text;/upload/iblock/038/03844b99cda01a3feffc8807e682006f.JPG;;text;;;;13170400;974;2290.0000;1600.0000;;;;Перчатки мужские Eleganzza (Модель:13170400) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:13170400) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10954;Мужская кожаная куртка с подкладом из овчины;10954;Y;;;/upload/iblock/17e/17e77a09c12bc1b1247c49845f35fa41.JPG;;text;/upload/iblock/a92/a92a90653b67c1547ff954e7cf29f0ed.JPG;;text;;;;EZV13FW115;25;43990.0000;26390.0000;;;;Мужская кожаная куртка с подкладом из овчины Vericci (Модель:EZV13FW115) ;Мужская кожаная куртка с подкладом из овчины, Vericci;Мужская кожаная куртка с подкладом из овчины Vericci (Модель:EZV13FW115) ;;;Осень - Зима `12-`13;Мужская коллекция;Дубленки
10955;Мужская меховая куртка из нерпы с отделкой из кожи и меха бобра;10955;Y;;;/upload/iblock/906/9063537d78c3faf83b28c384d95a08e9.JPG;;text;/upload/iblock/096/0963a9d38fe2f816d02bcc98e1cdc9bb.JPG;;text;;;;T003-70;25;67990.0000;40790.0000;;;;Мужская меховая куртка из нерпы с отделкой из кожи и меха бобра Vericci (Модель:T003-70) ;Мужская меховая куртка из нерпы с отделкой из кожи и меха бобра, Vericci;Мужская меховая куртка из нерпы с отделкой из кожи и меха бобра Vericci (Модель:T003-70) ;;;Осень - Зима `12-`13;Мужская коллекция;Дубленки
10956;Мужская куртка из меха норки с кожаной отделкой;10956;Y;;;/upload/iblock/373/37353b573f793e8dcac02c41cb81e10b.JPG;;text;/upload/iblock/399/399e4d7e8099c55a85136bae33797c58.JPG;;text;;;;T907K-65;25;173990.0000;104990.0000;;;;Мужская куртка из меха норки с кожаной отделкой Vericci (Модель:T907K-65) ;Мужская куртка из меха норки с кожаной отделкой, Vericci;Мужская куртка из меха норки с кожаной отделкой Vericci (Модель:T907K-65) ;;;Осень - Зима `12-`13;Мужская коллекция;Дубленки
10957;Мужской кожаный пуховик;10957;Y;;;/upload/iblock/7bd/7bdc26757890df272ce3f3dab05c309a.JPG;;text;/upload/iblock/d39/d39ccfc3ef246dd510cca2e70406124d.JPG;;text;;;;HEJ66132/12;28;19990.0000;11990.0000;;;;Мужской кожаный пуховик Jorg Weber (Модель:HEJ66132/12) ;Мужской кожаный пуховик, Jorg Weber;Мужской кожаный пуховик Jorg Weber (Модель:HEJ66132/12) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10958;Мужской кожаный пуховик с отделкой мехом норки;10958;Y;;;/upload/iblock/fad/fad34a0b75dd639bbd55500e0b8350fe.JPG;;text;/upload/iblock/727/727b1a2bed4596858b6ed9bf9eda00c5.JPG;;text;;;;LAF13FW50;2208;31990.0000;19190.0000;;;;Мужской кожаный пуховик с отделкой мехом норки AL FRANCO PLATINUM SELECTION (Модель:LAF13FW50) ;Мужской кожаный пуховик с отделкой мехом норки, AL FRANCO PLATINUM SELECTION;Мужской кожаный пуховик с отделкой мехом норки AL FRANCO PLATINUM SELECTION (Модель:LAF13FW50) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10959;Мужской кожаный пуховик с меховым воротником из норки;10959;Y;;;/upload/iblock/9c0/9c011cecead594ee5a89b08e20bb633b.JPG;;text;/upload/iblock/b0b/b0b49c6686cec7707dcf29e431b85886.JPG;;text;;;;DEA611FW16/12;6;29990.0000;17990.0000;;;;Мужской кожаный пуховик с меховым воротником из норки Al Franco (Модель:DEA611FW16/12) ;Мужской кожаный пуховик с меховым воротником из норки, Al Franco;Мужской кожаный пуховик с меховым воротником из норки Al Franco (Модель:DEA611FW16/12) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10960;Мужская кожаная куртка с трикотажной отделкой;10960;Y;;;/upload/iblock/425/42562242f1cd1705e2671d741dec5895.JPG;;text;/upload/iblock/061/06114c28eb1078b8af5c93ce8755e6f4.JPG;;text;;;;231391/SQ;33;27990.0000;11190.0000;;;;Мужская кожаная куртка с трикотажной отделкой Gallotti (Модель:231391/SQ) ;Мужская кожаная куртка с трикотажной отделкой, Gallotti;Мужская кожаная куртка с трикотажной отделкой Gallotti (Модель:231391/SQ) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10961;Мужской кожаный пуховик с отделкой мехом енота;10961;Y;;;/upload/iblock/ee7/ee76d592311a193863639fed9b116bb2.JPG;;text;/upload/iblock/48a/48a569594593748b154adcb7a14fcd5a.JPG;;text;;;;LAF13FW51;2208;29990.0000;17990.0000;;;;Мужской кожаный пуховик с отделкой мехом енота AL FRANCO PLATINUM SELECTION (Модель:LAF13FW51) ;Мужской кожаный пуховик с отделкой мехом енота, AL FRANCO PLATINUM SELECTION;Мужской кожаный пуховик с отделкой мехом енота AL FRANCO PLATINUM SELECTION (Модель:LAF13FW51) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10962;Мужская кожаная куртка с трикотажной отделкой;10962;Y;;;/upload/iblock/0b1/0b1383cdfd7fc9695c025353edc216ad.JPG;;text;/upload/iblock/6d1/6d1c5b79785b3273748caa9c719a6e8b.JPG;;text;;;;LAF13FW65;6;19990.0000;9990.0000;;;;Мужская кожаная куртка с трикотажной отделкой Al Franco (Модель:LAF13FW65) ;Мужская кожаная куртка с трикотажной отделкой, Al Franco;Мужская кожаная куртка с трикотажной отделкой Al Franco (Модель:LAF13FW65) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10963;Кожаная куртка мужская с трикотажной отделкой;10963;Y;;;/upload/iblock/e14/e14602ce2c4ea5040b01c133a2a2df55.JPG;;text;/upload/iblock/a37/a37ca232731e2275d44d6ed4fea4882e.JPG;;text;;;;LUF13FW138;22;18990.0000;11390.0000;;;;Кожаная куртка мужская с трикотажной отделкой UF4M (Модель:LUF13FW138) ;Кожаная куртка мужская с трикотажной отделкой, UF4M;Кожаная куртка мужская с трикотажной отделкой UF4M (Модель:LUF13FW138) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10964;Мужской кожаный пуховик с отделкой мехом енота;10964;Y;;;/upload/iblock/547/547a7f9fbffbe273465bdc0fe13d295f.JPG;;text;/upload/iblock/9ff/9ff827eae29329dfc7444370f276c72e.JPG;;text;;;;lmv13fw102;25;37990.0000;22790.0000;;;;Мужской кожаный пуховик с отделкой мехом енота Vericci (Модель:lmv13fw102) ;Мужской кожаный пуховик с отделкой мехом енота, Vericci;Мужской кожаный пуховик с отделкой мехом енота Vericci (Модель:lmv13fw102) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10965;Мужская куртка из натуральной кожи;10965;Y;;;/upload/iblock/fd9/fd9c5834b666c25bd60123915c60eb4a.JPG;;text;/upload/iblock/69b/69b0a09d7f6b5f810e3f4aa3eb334693.JPG;;text;;;;LALFP13FW136;2208;29990.0000;11990.0000;;;;Мужская куртка из натуральной кожи AL FRANCO PLATINUM SELECTION (Модель:LALFP13FW136) ;Мужская куртка из натуральной кожи, AL FRANCO PLATINUM SELECTION;Мужская куртка из натуральной кожи AL FRANCO PLATINUM SELECTION (Модель:LALFP13FW136) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10966;Мужской кожаный пуховик ;10966;Y;;;/upload/iblock/388/388c3d0cfb3f677adb6200e470659f26.JPG;;text;/upload/iblock/ac0/ac0968edcea615246cf50bf3b7d08156.JPG;;text;;;;lmuf13fw100;22;25990.0000;15590.0000;;;;Мужской кожаный пуховик  UF4M (Модель:lmuf13fw100) ;Мужской кожаный пуховик , UF4M;Мужской кожаный пуховик  UF4M (Модель:lmuf13fw100) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10967;Мужская кожаная куртка со съемным жилетом из текстиля и трикотажной отделкой;10967;Y;;;/upload/iblock/e56/e567e0a4e930641309f1635524cf00f9.JPG;;text;/upload/iblock/299/299fecf762694ce2f1c7575cc94b6917.JPG;;text;;;;LMUF12SS103/12;22;19990.0000;7990.0000;;;;Мужская кожаная куртка со съемным жилетом из текстиля и трикотажной отделкой UF4M (Модель:LMUF12SS103/12) ;Мужская кожаная куртка со съемным жилетом из текстиля и трикотажной отделкой, UF4M;Мужская кожаная куртка со съемным жилетом из текстиля и трикотажной отделкой UF4M (Модель:LMUF12SS103/12) ;;;Осень - Зима `12-`13;Мужская коллекция;Кожаные куртки
10968;Куртка мужская утепленная;10968;Y;;;/upload/iblock/028/028b31182631b59bf3686e5941d46ee8.JPG;;text;/upload/iblock/f77/f77eba25550d1e093e8cba1237a11146.JPG;;text;;;;ALFBVW13OJ151;6;4990.0000;2490.0000;;;;Куртка мужская утепленная Al Franco (Модель:ALFBVW13OJ151) ;Куртка мужская утепленная, Al Franco;Куртка мужская утепленная Al Franco (Модель:ALFBVW13OJ151) ;;;Осень - Зима `12-`13;Мужская коллекция;Куртки зимние
10969;Куртка мужская зимняя ;10969;Y;;;/upload/iblock/245/24500fa7f7271a22d22eb30900edfef5.JPG;;text;/upload/iblock/72a/72a12eb4e3b39b20263f3d7b67b4927f.JPG;;text;;;;ALFSVIW13OJ10;526;5990.0000;2990.0000;;;;Куртка мужская зимняя  ALF Sport (Модель:ALFSVIW13OJ10) ;Куртка мужская зимняя , ALF Sport;Куртка мужская зимняя  ALF Sport (Модель:ALFSVIW13OJ10) ;;;Осень - Зима `12-`13;Мужская коллекция;Куртки зимние
10970;Куртка мужская утепленная;10970;Y;;;/upload/iblock/455/455ea1fb105ff8da673e9b3baf869a77.JPG;;text;/upload/iblock/0f7/0f728995b192cba1a1e7f5d21b7a2861.JPG;;text;;;;ALFBVW13OJ150;6;4990.0000;2490.0000;;;;Куртка мужская утепленная Al Franco (Модель:ALFBVW13OJ150) ;Куртка мужская утепленная, Al Franco;Куртка мужская утепленная Al Franco (Модель:ALFBVW13OJ150) ;;;Осень - Зима `12-`13;Мужская коллекция;Куртки зимние
10971;Куртка мужская утепленная;10971;Y;;;/upload/iblock/c89/c89e149c301edc7978bf6713fc0d2ede.JPG;;text;/upload/iblock/d15/d15205c978c69cc618f552207e9ad26b.JPG;;text;;;;ALFBVW13OJ161;6;4990.0000;2490.0000;;;;Куртка мужская утепленная Al Franco (Модель:ALFBVW13OJ161) ;Куртка мужская утепленная, Al Franco;Куртка мужская утепленная Al Franco (Модель:ALFBVW13OJ161) ;;;Осень - Зима `12-`13;Мужская коллекция;Куртки зимние
10972;Куртка мужская утепленная;10972;Y;;;/upload/iblock/de6/de67b77f163239f006a4e3cae03d4b89.JPG;;text;/upload/iblock/9d7/9d7a1a2766fe81cd7174efab601237ea.JPG;;text;;;;ALFSMLW13OJ186;526;3990.0000;1710.0000;;;;Куртка мужская утепленная ALF Sport (Модель:ALFSMLW13OJ186) ;Куртка мужская утепленная, ALF Sport;Куртка мужская утепленная ALF Sport (Модель:ALFSMLW13OJ186) ;;;Осень - Зима `12-`13;Мужская коллекция;Куртки зимние
